institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,hr_total,hr_AmerInd_AlaskNtv,hr_Asian,hr_AfrAmer,hr_Hispanic,hr_Hi_PacIsland,hr_White,hr_2orMore,hr_unknown,hr_nonresAlien
236072,2015,29.0,0.0,6.0,1.0,2.0,0.0,14.0,2.0,4.0,0.0,135.0,0.0,21.0,7.0,10.0,0.0,62.0,13.0,22.0,0.0,228.0,5.0,77.0,36.0,26.0,4.0,399.0,6.0,31.0,3.0
236072,2016,34.0,0.0,4.0,2.0,0.0,0.0,19.0,2.0,5.0,2.0,137.0,1.0,11.0,10.0,12.0,0.0,70.0,14.0,17.0,2.0,237.0,6.0,76.0,36.0,24.0,4.0,412.0,8.0,28.0,5.0
236072,2017,31.0,0.0,4.0,1.0,1.0,0.0,18.0,3.0,3.0,1.0,120.0,0.0,11.0,8.0,8.0,1.0,63.0,11.0,17.0,1.0,221.0,7.0,72.0,32.0,20.0,3.0,365.0,6.0,31.0,3.0
236072,2018,33.0,1.0,2.0,0.0,2.0,0.0,19.0,3.0,6.0,0.0,97.0,1.0,7.0,8.0,8.0,1.0,44.0,13.0,15.0,0.0,209.0,5.0,64.0,41.0,20.0,3.0,341.0,6.0,37.0,2.0
236072,2019,25.0,0.0,6.0,1.0,2.0,0.0,13.0,2.0,1.0,0.0,99.0,1.0,15.0,8.0,8.0,1.0,46.0,13.0,6.0,1.0,201.0,4.0,56.0,38.0,19.0,3.0,336.0,4.0,42.0,4.0
236072,2020,34.0,1.0,6.0,0.0,4.0,0.0,13.0,6.0,4.0,0.0,113.0,3.0,13.0,4.0,17.0,0.0,49.0,14.0,13.0,0.0,200.0,4.0,56.0,38.0,19.0,3.0,336.0,4.0,41.0,4.0
236133,2010,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,
236133,2011,108.0,2.0,4.0,2.0,1.0,1.0,74.0,1.0,22.0,1.0,213.0,5.0,8.0,5.0,2.0,1.0,140.0,3.0,44.0,5.0,,,,,,,,,,
236133,2012,89.0,0.0,5.0,0.0,8.0,0.0,62.0,3.0,10.0,1.0,186.0,1.0,9.0,5.0,12.0,0.0,131.0,9.0,18.0,1.0,,,,,,,,,,
236133,2013,76.0,0.0,8.0,2.0,4.0,0.0,55.0,1.0,4.0,2.0,177.0,2.0,15.0,6.0,8.0,0.0,131.0,5.0,7.0,3.0,208.0,3.0,15.0,8.0,13.0,0.0,355.0,8.0,3.0,0.0
236133,2014,105.0,0.0,7.0,2.0,3.0,0.0,78.0,6.0,9.0,0.0,198.0,0.0,14.0,6.0,12.0,0.0,139.0,10.0,17.0,0.0,,,,,,,,,,
236133,2015,98.0,1.0,10.0,2.0,8.0,0.0,43.0,2.0,29.0,3.0,191.0,1.0,18.0,11.0,12.0,0.0,96.0,6.0,44.0,3.0,223.0,2.0,18.0,6.0,16.0,0.0,387.0,7.0,3.0,0.0
236133,2016,96.0,2.0,5.0,4.0,7.0,0.0,72.0,5.0,1.0,0.0,172.0,5.0,9.0,9.0,12.0,0.0,125.0,10.0,1.0,1.0,181.0,2.0,20.0,10.0,6.0,0.0,341.0,13.0,3.0,0.0
236133,2017,103.0,1.0,4.0,1.0,7.0,0.0,82.0,5.0,0.0,3.0,175.0,2.0,6.0,7.0,11.0,1.0,133.0,8.0,2.0,5.0,175.0,2.0,20.0,14.0,9.0,0.0,318.0,18.0,0.0,0.0
236133,2018,117.0,0.0,4.0,2.0,10.0,2.0,91.0,4.0,0.0,4.0,211.0,2.0,11.0,6.0,20.0,4.0,154.0,9.0,1.0,4.0,173.0,1.0,18.0,13.0,10.0,0.0,335.0,18.0,1.0,0.0
236133,2019,116.0,0.0,2.0,2.0,7.0,1.0,92.0,8.0,0.0,4.0,201.0,0.0,10.0,5.0,11.0,2.0,160.0,9.0,0.0,4.0,181.0,1.0,30.0,12.0,6.0,1.0,336.0,18.0,4.0,0.0
236133,2020,138.0,4.0,12.0,7.0,10.0,1.0,98.0,5.0,0.0,1.0,239.0,5.0,18.0,12.0,21.0,6.0,159.0,11.0,3.0,4.0,170.0,4.0,28.0,7.0,6.0,1.0,331.0,16.0,8.0,0.0
236188,2010,107.0,2.0,0.0,3.0,5.0,7.0,75.0,0.0,15.0,0.0,393.0,8.0,0.0,15.0,22.0,33.0,268.0,0.0,47.0,0.0,,,,,,,,,,
236188,2011,114.0,0.0,5.0,2.0,6.0,0.0,82.0,0.0,17.0,2.0,382.0,3.0,28.0,10.0,24.0,0.0,263.0,0.0,51.0,3.0,,,,,,,,,,
236188,2012,110.0,3.0,6.0,1.0,5.0,0.0,79.0,0.0,16.0,0.0,376.0,11.0,25.0,10.0,26.0,0.0,256.0,0.0,48.0,0.0,229.0,9.0,23.0,19.0,8.0,7.0,528.0,3.0,1.0,0.0
236188,2013,87.0,2.0,5.0,4.0,3.0,0.0,58.0,0.0,10.0,5.0,404.0,5.0,21.0,16.0,18.0,0.0,282.0,0.0,53.0,9.0,372.0,11.0,41.0,31.0,28.0,10.0,791.0,0.0,0.0,0.0
236188,2014,121.0,2.0,6.0,2.0,7.0,2.0,86.0,9.0,5.0,2.0,436.0,6.0,23.0,13.0,26.0,10.0,305.0,25.0,25.0,3.0,,,,,,,,,,
236188,2015,147.0,1.0,14.0,4.0,8.0,1.0,99.0,11.0,9.0,0.0,527.0,6.0,29.0,17.0,35.0,4.0,356.0,40.0,35.0,5.0,223.0,9.0,35.0,18.0,19.0,10.0,503.0,5.0,0.0,0.0
236188,2016,156.0,3.0,15.0,4.0,9.0,0.0,111.0,6.0,5.0,3.0,575.0,9.0,48.0,21.0,42.0,1.0,393.0,31.0,24.0,6.0,229.0,8.0,35.0,23.0,20.0,9.0,510.0,10.0,0.0,0.0
236188,2017,101.0,0.0,4.0,2.0,6.0,1.0,70.0,6.0,7.0,5.0,479.0,3.0,14.0,14.0,42.0,6.0,318.0,36.0,33.0,13.0,229.0,7.0,33.0,25.0,21.0,12.0,494.0,9.0,3.0,0.0
236188,2018,100.0,0.0,6.0,3.0,7.0,3.0,73.0,5.0,2.0,1.0,415.0,4.0,18.0,20.0,27.0,8.0,270.0,40.0,18.0,10.0,212.0,8.0,31.0,20.0,23.0,7.0,487.0,8.0,7.0,0.0
236188,2019,91.0,2.0,6.0,2.0,3.0,0.0,59.0,8.0,3.0,8.0,382.0,8.0,19.0,15.0,31.0,5.0,235.0,38.0,16.0,15.0,242.0,10.0,29.0,24.0,26.0,12.0,515.0,13.0,13.0,0.0
236188,2020,131.0,0.0,4.0,1.0,4.0,1.0,86.0,14.0,5.0,16.0,443.0,2.0,16.0,16.0,35.0,8.0,279.0,44.0,19.0,24.0,318.0,6.0,36.0,21.0,18.0,9.0,629.0,73.0,33.0,0.0
236230,2010,462.0,1.0,22.0,2.0,11.0,0.0,379.0,2.0,40.0,5.0,697.0,4.0,34.0,9.0,26.0,1.0,540.0,3.0,72.0,8.0,,,,,,,,,,
236230,2011,456.0,1.0,15.0,7.0,11.0,2.0,392.0,8.0,17.0,3.0,687.0,10.0,33.0,9.0,19.0,3.0,550.0,11.0,45.0,7.0,,,,,,,,,,
236230,2012,466.0,4.0,19.0,6.0,17.0,4.0,382.0,22.0,5.0,7.0,668.0,5.0,41.0,11.0,20.0,8.0,517.0,25.0,32.0,9.0,299.0,5.0,43.0,17.0,28.0,1.0,595.0,21.0,0.0,3.0
236230,2013,503.0,2.0,25.0,6.0,30.0,2.0,401.0,28.0,4.0,5.0,714.0,10.0,48.0,17.0,40.0,4.0,533.0,33.0,20.0,9.0,312.0,6.0,44.0,21.0,29.0,2.0,626.0,22.0,0.0,2.0
236230,2014,484.0,2.0,21.0,7.0,17.0,4.0,400.0,27.0,1.0,5.0,712.0,4.0,39.0,19.0,36.0,8.0,553.0,31.0,16.0,6.0,429.0,9.0,49.0,30.0,44.0,3.0,821.0,26.0,3.0,2.0
236230,2015,484.0,1.0,19.0,6.0,17.0,1.0,399.0,32.0,1.0,8.0,712.0,3.0,36.0,22.0,31.0,3.0,557.0,43.0,2.0,15.0,403.0,7.0,53.0,24.0,46.0,3.0,762.0,30.0,4.0,2.0
236230,2016,487.0,3.0,23.0,8.0,30.0,4.0,373.0,36.0,3.0,7.0,687.0,6.0,35.0,17.0,42.0,6.0,512.0,53.0,4.0,12.0,375.0,7.0,49.0,31.0,41.0,4.0,711.0,33.0,3.0,5.0
236230,2017,515.0,5.0,25.0,11.0,32.0,0.0,406.0,29.0,4.0,3.0,731.0,8.0,56.0,22.0,44.0,3.0,543.0,46.0,6.0,3.0,359.0,7.0,52.0,22.0,44.0,2.0,695.0,32.0,3.0,5.0
236230,2018,425.0,3.0,30.0,7.0,34.0,1.0,313.0,28.0,4.0,5.0,633.0,8.0,48.0,13.0,52.0,6.0,441.0,55.0,4.0,6.0,348.0,9.0,51.0,28.0,39.0,3.0,662.0,34.0,3.0,4.0
236230,2019,449.0,0.0,33.0,8.0,37.0,0.0,328.0,36.0,2.0,5.0,649.0,4.0,49.0,28.0,56.0,2.0,448.0,52.0,4.0,6.0,368.0,8.0,55.0,26.0,45.0,3.0,674.0,35.0,8.0,7.0
236230,2020,409.0,4.0,39.0,5.0,43.0,5.0,279.0,29.0,0.0,5.0,574.0,5.0,48.0,16.0,58.0,10.0,380.0,47.0,0.0,10.0,332.0,7.0,50.0,25.0,39.0,2.0,616.0,32.0,8.0,6.0
236258,2010,45.0,1.0,0.0,0.0,2.0,0.0,35.0,0.0,2.0,5.0,136.0,3.0,0.0,2.0,7.0,3.0,102.0,0.0,10.0,9.0,,,,,,,,,,
236258,2011,37.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,5.0,1.0,134.0,1.0,1.0,3.0,4.0,0.0,101.0,0.0,23.0,1.0,,,,,,,,,,
236258,2012,29.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,3.0,101.0,2.0,2.0,1.0,2.0,0.0,76.0,0.0,11.0,7.0,105.0,6.0,4.0,0.0,7.0,1.0,241.0,4.0,0.0,0.0
236258,2013,32.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,5.0,115.0,3.0,2.0,0.0,5.0,0.0,76.0,0.0,14.0,15.0,109.0,5.0,4.0,0.0,8.0,1.0,246.0,4.0,0.0,0.0
236258,2014,36.0,2.0,0.0,0.0,3.0,0.0,23.0,1.0,1.0,6.0,124.0,5.0,1.0,1.0,11.0,0.0,86.0,8.0,6.0,6.0,109.0,7.0,5.0,1.0,9.0,1.0,252.0,5.0,0.0,0.0
236258,2015,36.0,0.0,1.0,0.0,7.0,0.0,22.0,2.0,3.0,1.0,111.0,3.0,1.0,0.0,11.0,0.0,79.0,6.0,8.0,3.0,114.0,6.0,5.0,1.0,9.0,1.0,252.0,6.0,1.0,0.0
236258,2016,43.0,0.0,0.0,0.0,3.0,0.0,26.0,3.0,5.0,6.0,149.0,3.0,2.0,0.0,10.0,0.0,96.0,15.0,13.0,10.0,114.0,6.0,5.0,1.0,9.0,1.0,252.0,6.0,1.0,0.0
236258,2017,43.0,1.0,2.0,0.0,1.0,0.0,28.0,5.0,2.0,4.0,150.0,9.0,3.0,2.0,20.0,0.0,84.0,14.0,6.0,12.0,116.0,4.0,8.0,0.0,9.0,1.0,253.0,4.0,0.0,0.0
236258,2018,54.0,4.0,0.0,1.0,2.0,0.0,31.0,4.0,2.0,10.0,143.0,11.0,0.0,8.0,20.0,0.0,65.0,14.0,5.0,20.0,114.0,4.0,7.0,1.0,9.0,1.0,239.0,4.0,1.0,0.0
236258,2019,82.0,1.0,2.0,1.0,5.0,2.0,45.0,10.0,2.0,14.0,178.0,6.0,3.0,6.0,15.0,2.0,94.0,21.0,6.0,25.0,111.0,4.0,7.0,1.0,7.0,1.0,230.0,4.0,1.0,0.0
236258,2020,84.0,2.0,2.0,3.0,9.0,0.0,37.0,10.0,6.0,15.0,184.0,6.0,3.0,5.0,23.0,0.0,88.0,25.0,11.0,23.0,125.0,3.0,8.0,3.0,5.0,2.0,256.0,11.0,11.0,0.0
236328,2010,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,,,,,,,,,,
236328,2011,490.0,5.0,38.0,20.0,22.0,1.0,374.0,0.0,28.0,2.0,669.0,9.0,53.0,24.0,30.0,3.0,497.0,0.0,49.0,4.0,,,,,,,,,,
236328,2012,521.0,10.0,48.0,10.0,13.0,6.0,408.0,0.0,24.0,2.0,677.0,12.0,62.0,19.0,21.0,6.0,522.0,0.0,33.0,2.0,360.0,4.0,37.0,31.0,30.0,9.0,605.0,22.0,68.0,14.0
236328,2013,501.0,5.0,49.0,11.0,22.0,8.0,366.0,0.0,40.0,0.0,641.0,8.0,55.0,15.0,28.0,10.0,473.0,0.0,52.0,0.0,357.0,2.0,32.0,28.0,32.0,8.0,596.0,36.0,82.0,14.0
236328,2014,514.0,0.0,27.0,4.0,19.0,0.0,420.0,35.0,6.0,3.0,676.0,2.0,32.0,6.0,35.0,1.0,540.0,50.0,6.0,4.0,348.0,2.0,42.0,28.0,32.0,8.0,593.0,28.0,93.0,17.0
236328,2015,563.0,2.0,32.0,5.0,27.0,1.0,443.0,46.0,4.0,3.0,719.0,3.0,37.0,12.0,43.0,1.0,547.0,67.0,5.0,4.0,351.0,3.0,39.0,29.0,36.0,9.0,595.0,26.0,97.0,19.0
236328,2016,499.0,1.0,29.0,4.0,31.0,1.0,401.0,32.0,0.0,0.0,625.0,1.0,37.0,6.0,42.0,1.0,495.0,42.0,0.0,1.0,362.0,2.0,54.0,35.0,38.0,7.0,599.0,34.0,84.0,7.0
236328,2017,534.0,0.0,27.0,2.0,38.0,0.0,422.0,41.0,2.0,2.0,684.0,1.0,32.0,3.0,50.0,0.0,534.0,60.0,2.0,2.0,356.0,1.0,51.0,45.0,35.0,7.0,594.0,33.0,83.0,4.0
236328,2018,477.0,1.0,34.0,3.0,35.0,0.0,346.0,56.0,0.0,2.0,631.0,2.0,50.0,7.0,49.0,0.0,450.0,71.0,0.0,2.0,351.0,1.0,45.0,43.0,33.0,7.0,596.0,30.0,78.0,9.0
236328,2019,508.0,1.0,46.0,4.0,33.0,0.0,372.0,45.0,6.0,1.0,667.0,1.0,62.0,4.0,43.0,0.0,490.0,58.0,7.0,2.0,341.0,1.0,43.0,43.0,37.0,6.0,582.0,33.0,77.0,8.0
236328,2020,511.0,0.0,37.0,6.0,32.0,0.0,397.0,33.0,4.0,2.0,663.0,0.0,48.0,7.0,51.0,0.0,494.0,54.0,6.0,3.0,321.0,1.0,43.0,46.0,27.0,6.0,566.0,29.0,71.0,6.0
236382,2015,82.0,0.0,6.0,2.0,8.0,0.0,51.0,6.0,9.0,0.0,147.0,0.0,12.0,15.0,12.0,0.0,87.0,8.0,12.0,1.0,200.0,2.0,49.0,34.0,14.0,1.0,341.0,16.0,0.0,0.0
236382,2016,97.0,2.0,9.0,10.0,3.0,0.0,61.0,0.0,12.0,0.0,158.0,2.0,16.0,18.0,11.0,0.0,89.0,1.0,21.0,0.0,220.0,2.0,56.0,42.0,18.0,1.0,341.0,23.0,1.0,0.0
236382,2017,94.0,1.0,16.0,12.0,8.0,1.0,44.0,3.0,9.0,0.0,150.0,2.0,20.0,21.0,14.0,2.0,72.0,5.0,14.0,0.0,201.0,1.0,53.0,44.0,23.0,2.0,295.0,24.0,16.0,0.0
236382,2018,94.0,1.0,16.0,9.0,6.0,1.0,52.0,4.0,5.0,0.0,164.0,2.0,21.0,21.0,12.0,1.0,90.0,8.0,9.0,0.0,159.0,2.0,42.0,43.0,13.0,3.0,238.0,21.0,12.0,0.0
236382,2019,85.0,0.0,12.0,8.0,12.0,0.0,43.0,6.0,4.0,0.0,134.0,0.0,20.0,12.0,18.0,2.0,64.0,11.0,7.0,0.0,166.0,2.0,43.0,45.0,12.0,2.0,237.0,25.0,7.0,0.0
236382,2020,79.0,0.0,13.0,7.0,11.0,0.0,37.0,6.0,5.0,0.0,139.0,1.0,24.0,17.0,17.0,0.0,64.0,9.0,7.0,0.0,154.0,3.0,49.0,47.0,14.0,3.0,223.0,21.0,5.0,0.0
236452,2010,64.0,2.0,7.0,5.0,6.0,0.0,41.0,1.0,1.0,1.0,133.0,4.0,15.0,9.0,13.0,0.0,80.0,2.0,2.0,8.0,,,,,,,,,,
236452,2011,85.0,1.0,9.0,1.0,6.0,2.0,57.0,1.0,4.0,4.0,176.0,2.0,19.0,4.0,11.0,4.0,118.0,2.0,9.0,7.0,,,,,,,,,,
236452,2012,113.0,0.0,8.0,3.0,7.0,1.0,82.0,8.0,2.0,2.0,208.0,2.0,20.0,7.0,20.0,3.0,138.0,13.0,3.0,2.0,178.0,3.0,16.0,8.0,10.0,5.0,245.0,8.0,76.0,0.0
236452,2013,116.0,3.0,11.0,8.0,5.0,8.0,62.0,15.0,4.0,0.0,243.0,4.0,24.0,18.0,17.0,14.0,139.0,19.0,8.0,0.0,177.0,3.0,17.0,10.0,8.0,1.0,233.0,0.0,103.0,0.0
236452,2014,94.0,1.0,6.0,4.0,10.0,4.0,59.0,9.0,1.0,0.0,197.0,3.0,18.0,12.0,22.0,6.0,116.0,17.0,3.0,0.0,,,,,,,,,,
236452,2015,88.0,0.0,7.0,2.0,11.0,7.0,51.0,8.0,2.0,0.0,178.0,1.0,12.0,16.0,24.0,9.0,99.0,12.0,5.0,0.0,167.0,2.0,18.0,12.0,11.0,1.0,250.0,3.0,66.0,0.0
236452,2016,131.0,1.0,12.0,4.0,19.0,1.0,79.0,11.0,3.0,1.0,237.0,2.0,21.0,16.0,32.0,4.0,136.0,19.0,6.0,1.0,180.0,2.0,20.0,19.0,12.0,2.0,259.0,4.0,53.0,0.0
236452,2017,136.0,0.0,9.0,4.0,21.0,0.0,89.0,11.0,1.0,1.0,230.0,0.0,13.0,16.0,36.0,7.0,132.0,22.0,3.0,1.0,194.0,2.0,28.0,16.0,16.0,4.0,321.0,3.0,0.0,0.0
236452,2018,141.0,1.0,7.0,4.0,23.0,4.0,82.0,13.0,5.0,2.0,229.0,1.0,12.0,7.0,39.0,12.0,125.0,23.0,8.0,2.0,194.0,3.0,19.0,15.0,11.0,2.0,272.0,8.0,55.0,1.0
236452,2019,106.0,0.0,7.0,3.0,19.0,1.0,60.0,9.0,6.0,1.0,158.0,0.0,11.0,6.0,24.0,4.0,87.0,17.0,8.0,1.0,174.0,4.0,23.0,14.0,15.0,1.0,294.0,6.0,9.0,0.0
236452,2020,94.0,1.0,6.0,4.0,13.0,7.0,52.0,7.0,0.0,4.0,153.0,1.0,9.0,5.0,23.0,12.0,83.0,14.0,2.0,4.0,181.0,4.0,24.0,15.0,12.0,1.0,280.0,6.0,34.0,0.0
236504,2010,27.0,0.0,0.0,3.0,2.0,12.0,9.0,0.0,1.0,0.0,130.0,3.0,0.0,19.0,12.0,41.0,51.0,0.0,3.0,1.0,,,,,,,,,,
236504,2011,38.0,1.0,8.0,3.0,3.0,0.0,20.0,0.0,3.0,0.0,193.0,4.0,27.0,19.0,14.0,0.0,83.0,0.0,12.0,34.0,,,,,,,,,,
236504,2012,20.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,3.0,1.0,166.0,2.0,34.0,24.0,14.0,0.0,62.0,0.0,16.0,14.0,215.0,7.0,57.0,36.0,26.0,2.0,355.0,7.0,3.0,0.0
236504,2013,42.0,0.0,13.0,5.0,5.0,0.0,8.0,0.0,10.0,1.0,146.0,2.0,28.0,24.0,20.0,0.0,50.0,0.0,21.0,1.0,233.0,8.0,62.0,40.0,32.0,3.0,363.0,6.0,5.0,0.0
236504,2014,41.0,1.0,6.0,6.0,3.0,0.0,17.0,2.0,6.0,0.0,157.0,5.0,31.0,27.0,15.0,0.0,55.0,9.0,15.0,0.0,243.0,9.0,72.0,42.0,29.0,2.0,358.0,9.0,18.0,0.0
236504,2015,63.0,1.0,14.0,8.0,5.0,0.0,21.0,1.0,10.0,3.0,156.0,5.0,26.0,22.0,14.0,0.0,58.0,4.0,24.0,3.0,247.0,7.0,74.0,44.0,34.0,7.0,361.0,9.0,19.0,0.0
236504,2016,63.0,0.0,7.0,8.0,4.0,0.0,29.0,3.0,11.0,1.0,162.0,1.0,25.0,23.0,15.0,1.0,62.0,8.0,25.0,2.0,259.0,5.0,70.0,46.0,34.0,7.0,361.0,5.0,18.0,0.0
236504,2017,85.0,1.0,13.0,17.0,10.0,1.0,26.0,5.0,12.0,0.0,208.0,2.0,32.0,39.0,26.0,6.0,66.0,15.0,22.0,0.0,239.0,3.0,67.0,50.0,27.0,6.0,329.0,7.0,22.0,0.0
236504,2018,64.0,1.0,11.0,6.0,10.0,1.0,22.0,5.0,6.0,2.0,203.0,2.0,32.0,28.0,25.0,6.0,75.0,16.0,16.0,3.0,219.0,4.0,63.0,46.0,29.0,4.0,290.0,7.0,28.0,0.0
236504,2019,63.0,2.0,13.0,10.0,5.0,1.0,18.0,8.0,5.0,1.0,193.0,4.0,35.0,33.0,27.0,1.0,53.0,25.0,13.0,2.0,206.0,4.0,58.0,40.0,22.0,4.0,276.0,7.0,35.0,1.0
236504,2020,75.0,0.0,19.0,7.0,12.0,2.0,22.0,8.0,5.0,0.0,188.0,0.0,38.0,20.0,32.0,3.0,56.0,23.0,16.0,0.0,206.0,4.0,58.0,40.0,22.0,4.0,276.0,7.0,35.0,1.0
236513,2010,89.0,1.0,0.0,7.0,2.0,18.0,35.0,0.0,6.0,20.0,365.0,3.0,0.0,35.0,16.0,44.0,185.0,0.0,41.0,41.0,,,,,,,,,,
236513,2011,103.0,0.0,12.0,2.0,2.0,0.0,32.0,0.0,7.0,48.0,317.0,1.0,44.0,26.0,9.0,0.0,138.0,0.0,27.0,72.0,,,,,,,,,,
236513,2012,30.0,0.0,7.0,0.0,1.0,0.0,19.0,0.0,3.0,0.0,255.0,1.0,49.0,31.0,15.0,0.0,126.0,0.0,31.0,2.0,374.0,5.0,131.0,110.0,37.0,4.0,552.0,10.0,19.0,2.0
236513,2013,66.0,2.0,20.0,5.0,4.0,0.0,24.0,0.0,7.0,4.0,267.0,5.0,49.0,33.0,17.0,0.0,115.0,0.0,41.0,7.0,374.0,4.0,143.0,106.0,36.0,4.0,562.0,8.0,28.0,1.0
236513,2014,69.0,0.0,13.0,7.0,2.0,1.0,34.0,3.0,3.0,6.0,281.0,0.0,38.0,40.0,18.0,1.0,149.0,16.0,12.0,7.0,396.0,4.0,146.0,111.0,45.0,5.0,571.0,11.0,47.0,1.0
236513,2015,67.0,1.0,13.0,7.0,9.0,0.0,29.0,4.0,2.0,2.0,298.0,2.0,46.0,49.0,29.0,0.0,121.0,38.0,11.0,2.0,375.0,6.0,141.0,116.0,40.0,5.0,558.0,11.0,39.0,2.0
236513,2016,65.0,0.0,10.0,4.0,8.0,0.0,29.0,8.0,5.0,1.0,278.0,4.0,34.0,36.0,30.0,1.0,128.0,33.0,11.0,1.0,372.0,5.0,146.0,120.0,38.0,6.0,526.0,11.0,48.0,1.0
236513,2017,63.0,2.0,13.0,8.0,6.0,1.0,23.0,5.0,5.0,0.0,255.0,6.0,42.0,36.0,21.0,3.0,100.0,27.0,20.0,0.0,351.0,3.0,145.0,122.0,38.0,5.0,491.0,15.0,48.0,2.0
236513,2018,56.0,1.0,9.0,8.0,5.0,0.0,19.0,9.0,5.0,0.0,208.0,3.0,36.0,39.0,23.0,2.0,79.0,17.0,9.0,0.0,362.0,4.0,151.0,118.0,44.0,5.0,486.0,13.0,62.0,3.0
236513,2019,52.0,1.0,13.0,11.0,3.0,0.0,18.0,3.0,3.0,0.0,158.0,1.0,23.0,35.0,11.0,1.0,60.0,19.0,7.0,1.0,380.0,4.0,139.0,106.0,44.0,5.0,491.0,13.0,90.0,1.0
236513,2020,51.0,0.0,16.0,7.0,2.0,0.0,20.0,2.0,3.0,1.0,187.0,2.0,28.0,30.0,14.0,0.0,68.0,29.0,14.0,2.0,380.0,4.0,139.0,106.0,44.0,5.0,491.0,13.0,90.0,1.0
236577,2010,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,,,,,,,,,,
236577,2011,526.0,2.0,20.0,6.0,17.0,0.0,444.0,5.0,31.0,1.0,710.0,6.0,29.0,8.0,21.0,0.0,596.0,5.0,43.0,2.0,,,,,,,,,,
236577,2012,448.0,4.0,16.0,6.0,13.0,0.0,379.0,17.0,12.0,1.0,622.0,7.0,28.0,10.0,17.0,0.0,514.0,19.0,26.0,1.0,351.0,0.0,37.0,16.0,17.0,3.0,669.0,18.0,40.0,2.0
